Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Season
878,Luka JoviÄ‡,rs SRB,FW,Real Madrid,22,1997,1.7,0,6,1,16.7,3.62,0.6,0,0,12.4,0,0,0,0.9,0.9,0.15,-0.9,-0.9,2020-21
879,Juanmi,es ESP,FWMF,Betis,27,1993,6.7,2,14,5,35.7,2.09,0.75,0.14,0.4,11.3,0,0,0,2.4,2.4,0.17,-0.4,-0.4,2020-21
880,Vinicius JÃºnior,br BRA,FW,Real Madrid,20,2000,21.9,3,40,13,32.5,1.83,0.59,0.08,0.23,14.1,0,0,0,6.5,6.5,0.16,-3.5,-3.5,2020-21
881,Jens JÃ¸nsson,dk DEN,MF,CÃ¡diz,27,1993,29.1,0,15,2,13.3,0.52,0.07,0,0,19,0,0,0,0.9,0.9,0.06,-0.9,-0.9,2020-21
882,Damian KÄ…dzior,pl POL,FWMF,Eibar,28,1992,2.2,0,5,1,20,2.31,0.46,0,0,21.9,1,0,0,0.2,0.2,0.04,-0.2,-0.2,2020-21
883,Lee Kangin,kr KOR,FWMF,Valencia,19,2001,14,0,25,7,28,1.78,0.5,0,0,22.9,5,0,0,1.1,1.1,0.05,-1.1,-1.1,2020-21
884,Stephane Keller,cm CMR,DF,AlavÃ©s,18,2001,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2020-21
885,Kenedy,br BRA,FWMF,Granada,24,1996,16.3,4,37,11,29.7,2.26,0.67,0.11,0.36,26.4,7,0,0,2,2,0.05,2,2,2020-21
886,Kike,es ESP,FW,Eibar,30,1989,34.3,12,87,34,39.1,2.54,0.99,0.14,0.35,13.7,1,0,0,10.8,10.8,0.13,1.2,1.2,2020-21
887,Giorgi Kochorashvili,ge GEO,MF,Levante,21,1999,0.3,0,1,0,0,3.91,0,0,,30.6,0,0,0,0,0,0.02,0,0,2020-21
888,Kenan Kodro,ba BIH,FWMF,Valladolid,26,1993,5.1,0,6,1,16.7,1.18,0.2,0,0,10.8,0,0,0,1.3,1.3,0.21,-1.3,-1.3,2020-21
889,Kenan Kodro,ba BIH,FWMF,Athletic Club,26,1993,0.5,1,1,1,100,2.05,2.05,0,0,39.4,0,1,1,0.8,0,0.03,0.2,0,2020-21
890,Koba Koindredi,fr FRA,MF,Valencia,18,2001,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2020-21
891,Koke,es ESP,MF,AtlÃ©tico Madrid,28,1992,33.6,1,17,7,41.2,0.51,0.21,0.06,0.14,20.7,0,0,0,2,2,0.12,-1,-1,2020-21
892,Geoffrey Kondogbia,cf CTA,MF,AtlÃ©tico Madrid,27,1993,6.8,0,5,2,40,0.74,0.29,0,0,22.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,2020-21
893,Geoffrey Kondogbia,cf CTA,MF,Valencia,27,1993,4.9,0,4,2,50,0.82,0.41,0,0,33.7,1,0,0,0.1,0.1,0.02,-0.1,-0.1,2020-21
894,Youssouf KonÃ©,ml MLI,DFMF,Elche,25,1995,0.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2020-21
895,Jules KoundÃ©,fr FRA,DF,Sevilla,21,1998,33.1,2,21,6,28.6,0.64,0.18,0.1,0.33,11.5,0,0,0,2,2,0.09,0,0,2020-21
896,Toni Kroos,de GER,MF,Real Madrid,30,1990,23.5,3,34,12,35.3,1.45,0.51,0.09,0.25,22.7,1,0,0,2.3,2.3,0.07,0.7,0.7,2020-21
897,Takefusa Kubo,jp JPN,MFFW,Villarreal,19,2001,3.3,0,8,5,62.5,2.41,1.51,0,0,13.5,0,0,0,1.5,1.5,0.19,-1.5,-1.5,2020-21
898,Takefusa Kubo,jp JPN,MFFW,Getafe,19,2001,8.9,1,15,7,46.7,1.68,0.78,0.07,0.14,19,4,0,0,0.7,0.7,0.05,0.3,0.3,2020-21
899,Kuki,es ESP,MF,Valladolid,22,1998,0.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2020-21
900,VÃ­ctor Laguardia,es ESP,DF,AlavÃ©s,30,1989,29.2,0,8,3,37.5,0.27,0.1,0,0,9.2,0,0,0,1.3,1.3,0.16,-1.3,-1.3,2020-21
901,Diego Lainez,mx MEX,FWMF,Betis,20,2000,9.6,0,13,4,30.8,1.36,0.42,0,0,18.9,0,0,0,0.7,0.7,0.06,-0.7,-0.7,2020-21
902,Toni Lato,es ESP,DF,Valencia,22,1997,8.1,1,2,2,100,0.25,0.25,0.5,0.5,11.9,0,0,0,0.7,0.7,0.33,0.3,0.3,2020-21
903,Lauti,uy URU,FW,Celta Vigo,19,2001,0.2,0,0,0,,0,0,,,,,0,0,,,,,,2020-21
904,Robin Le Normand,fr FRA,DF,Real Sociedad,23,1996,30.5,0,18,1,5.6,0.59,0.03,0,0,11.8,0,0,0,2.3,2.3,0.13,-2.3,-2.3,2020-21
905,JeremÃ­as Ledesma,ar ARG,GK,CÃ¡diz,27,1993,32,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2020-21
906,Florian Lejeune,fr FRA,DF,AlavÃ©s,29,1991,33.5,1,23,6,26.1,0.69,0.18,0.04,0.17,18.6,5,0,0,2.4,2.4,0.13,-1.4,-1.4,2020-21
907,IÃ±igo Lekue,es ESP,DF,Athletic Club,27,1993,7.2,0,2,1,50,0.28,0.14,0,0,25.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2020-21
908,Thomas Lemar,fr FRA,MF,AtlÃ©tico Madrid,24,1995,15.2,1,23,10,43.5,1.52,0.66,0.04,0.1,21.9,2,0,0,1.6,1.6,0.07,-0.6,-0.6,2020-21
909,ClÃ©ment Lenglet,fr FRA,DF,Barcelona,25,1995,27.5,1,11,5,45.5,0.4,0.18,0.09,0.2,12,0,0,0,1.8,1.8,0.17,-0.8,-0.8,2020-21
910,Pedro LeÃ³n,es ESP,MFFW,Eibar,33,1986,10.4,1,19,5,26.3,1.83,0.48,0.05,0.2,24.2,5,0,0,1.3,1.3,0.07,-0.3,-0.3,2020-21
911,Sergio LeÃ³n,es ESP,FW,Levante,31,1989,8.3,2,19,5,26.3,2.29,0.6,0.11,0.4,14.4,1,0,0,2.5,2.5,0.13,-0.5,-0.5,2020-21
912,Diego Llorente,es ESP,DF,Real Sociedad,26,1993,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2020-21
913,Marcos Llorente,es ESP,MFFW,AtlÃ©tico Madrid,25,1995,32.8,12,49,22,44.9,1.49,0.67,0.24,0.55,18.6,0,0,0,3.4,3.4,0.07,8.6,8.6,2020-21
914,Renan Lodi,br BRA,DFFW,AtlÃ©tico Madrid,22,1998,12.5,1,11,3,27.3,0.88,0.24,0.09,0.33,18.6,0,0,0,0.8,0.8,0.07,0.2,0.2,2020-21
915,AdriÃ¡n LÃ³pez,es ESP,FWMF,Osasuna,32,1988,5.3,1,10,2,20,1.87,0.37,0.1,0.5,14.2,0,0,0,1.4,1.4,0.14,-0.4,-0.4,2020-21
916,Javi LÃ³pez,es ESP,DFMF,AlavÃ©s,18,2002,2.8,0,1,1,100,0.36,0.36,0,0,15.6,0,0,0,0.1,0.1,0.1,-0.1,-0.1,2020-21
917,Pedro LÃ³pez MuÃ±oz,es ESP,DF,Huesca,36,1983,11.9,0,3,0,0,0.25,0,0,,21.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2020-21
918,Roberto LÃ³pez,es ESP,MFFW,Real Sociedad,20,2000,5.6,3,14,5,35.7,2.5,0.89,0.21,0.6,24.4,2,0,0,0.5,0.5,0.04,2.5,2.5,2020-21
919,Unai LÃ³pez,es ESP,MF,Athletic Club,24,1995,15.8,3,25,10,40,1.58,0.63,0.12,0.3,25.2,5,0,0,1.1,1.1,0.05,1.9,1.9,2020-21
920,Anthony Lozano,hn HON,FW,CÃ¡diz,27,1993,16.9,3,35,14,40,2.07,0.83,0.09,0.21,13.7,0,0,0,5.7,5.7,0.16,-2.7,-2.7,2020-21
921,Jeison LucumÃ­,co COL,MF,Elche,25,1995,0.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2020-21
922,JosÃ© Luis GayÃ ,es ESP,DF,Valencia,25,1995,31.6,1,24,5,20.8,0.76,0.16,0.04,0.2,18.5,2,0,0,2.6,2.6,0.11,-1.6,-1.6,2020-21
923,JosÃ© Luis Morales,es ESP,MFFW,Levante,33,1987,27.1,13,57,26,45.6,2.1,0.96,0.23,0.5,16.6,1,0,1,7.2,6.5,0.11,5.8,6.5,2020-21
924,Luisinho,pt POR,DF,Huesca,35,1985,2,0,1,0,0,0.5,0,0,,32.2,0,0,0,0,0,0.02,0,0,2020-21
925,Luismi,es ESP,MFDF,Elche,28,1992,1.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2020-21
926,Darwin MachÃ­s,ve VEN,FWMF,Granada,27,1993,22.5,5,47,20,42.6,2.09,0.89,0.11,0.25,21.4,5,0,1,5.1,4.3,0.1,-0.1,0.7,2020-21
927,Pablo Maffeo,es ESP,DF,Huesca,23,1997,21.8,1,11,5,45.5,0.5,0.23,0.09,0.2,18.8,0,0,0,0.7,0.7,0.06,0.3,0.3,2020-21
928,Abdallahi Mahmoud,mr MTN,MF,AlavÃ©s,20,2000,0.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2020-21
929,Nemanja MaksimoviÄ‡,rs SRB,MF,Getafe,25,1995,30.3,1,17,4,23.5,0.56,0.13,0.06,0.25,15.6,0,0,0,2,2,0.12,-1,-1,2020-21
930,Filip MalbaÅ¡iÄ‡,rs SRB,FWMF,CÃ¡diz,27,1992,9.6,0,9,1,11.1,0.94,0.1,0,0,17.5,0,0,0,0.8,0.8,0.08,-0.8,-0.8,2020-21
931,Hugo Mallo,es ESP,DF,Celta Vigo,29,1991,28.9,3,20,11,55,0.69,0.38,0.15,0.27,14.2,0,0,0,2.6,2.6,0.13,0.4,0.4,2020-21
932,Mickael Malsa,mq MTQ,MF,Levante,24,1995,26,1,24,7,29.2,0.92,0.27,0.04,0.14,23.9,0,0,0,1.6,1.6,0.07,-0.6,-0.6,2020-21
933,AÃ¯ssa Mandi,dz ALG,DF,Betis,28,1991,26.6,3,8,7,87.5,0.3,0.26,0.38,0.43,6.3,0,0,0,2.1,2.1,0.26,0.9,0.9,2020-21
934,Eliaquim Mangala,fr FRA,DF,Valencia,29,1991,3.6,0,2,0,0,0.56,0,0,,9.7,0,0,0,0.2,0.2,0.09,-0.2,-0.2,2020-21
935,MaranhÃ£o,br BRA,FW,Valladolid,23,1996,13.1,4,32,12,37.5,2.45,0.92,0.13,0.33,13.3,0,0,0,4.9,4.9,0.15,-0.9,-0.9,2020-21
936,Marcelo,br BRA,DFMF,Real Madrid,32,1988,11.7,0,12,0,0,1.03,0,0,,21,0,0,0,0.5,0.5,0.04,-0.5,-0.5,2020-21
937,IvÃ¡n Marcone,ar ARG,MF,Elche,30,1990,29.4,0,2,0,0,0.07,0,0,,18.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2020-21
938,Ã“scar de Marcos,es ESP,DFMF,Athletic Club,31,1989,16.9,1,6,5,83.3,0.36,0.3,0.17,0.2,12.4,0,0,0,1.8,1.8,0.31,-0.8,-0.8,2020-21
939,JosÃ© Mari,es ESP,MF,CÃ¡diz,32,1987,16.1,1,16,3,18.8,0.99,0.19,0,0,27.9,0,1,1,1.2,0.4,0.03,-0.2,-0.4,2020-21
940,JosÃ© MarÃ­a GimÃ©nez,uy URU,DF,AtlÃ©tico Madrid,25,1995,19.6,0,14,5,35.7,0.71,0.25,0,0,13.1,0,0,0,1.1,1.1,0.08,-1.1,-1.1,2020-21
941,Mariano,do DOM,FW,Real Madrid,26,1993,5.7,1,15,3,20,2.63,0.53,0.07,0.33,16.9,0,0,0,1.7,1.7,0.11,-0.7,-0.7,2020-21
942,AdriÃ¡n MarÃ­n,es ESP,DFMF,AlavÃ©s,23,1997,1,0,1,0,0,0.97,0,0,,18.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,2020-21
943,AdriÃ¡n MarÃ­n,es ESP,DFMF,Granada,23,1997,3,0,1,0,0,0.33,0,0,,21.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,2020-21
944,Roger MartÃ­,es ESP,FW,Levante,29,1991,24.4,12,42,19,45.2,1.72,0.78,0.24,0.53,14.8,0,2,4,9.7,6.5,0.16,2.3,3.5,2020-21
945,AarÃ³n MartÃ­n,es ESP,DF,Celta Vigo,23,1997,17.1,0,5,1,20,0.29,0.06,0,0,22.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,2020-21
946,Ãlex MartÃ­n,es ESP,DF,CÃ¡diz,22,1998,1.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2020-21
947,IÃ±igo MartÃ­nez,es ESP,DF,Athletic Club,29,1991,28,1,18,7,38.9,0.64,0.25,0.06,0.14,19.3,1,0,0,1.1,1.1,0.07,-0.1,-0.1,2020-21
948,Javi MartÃ­nez,es ESP,MFFW,Osasuna,20,1999,5.1,1,3,1,33.3,0.59,0.2,0.33,1,15.8,0,0,0,0.7,0.7,0.22,0.3,0.3,2020-21
949,Marvin,es ESP,DFMF,Real Madrid,20,2000,1.5,0,1,0,0,0.68,0,0,,13.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,2020-21
950,Jordi Masip,es ESP,GK,Valladolid,31,1989,25,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2020-21
951,Jaime Mata,es ESP,FW,Getafe,31,1988,22.6,5,38,15,39.5,1.68,0.66,0.11,0.27,12.4,0,1,2,7,5.5,0.15,-2,-1.5,2020-21
952,Borja Mayoral,es ESP,FW,Real Madrid,23,1997,0.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2020-21
953,Gonzalo Melero,es ESP,MFFW,Levante,26,1994,20.6,7,27,9,33.3,1.31,0.44,0.26,0.78,15.5,0,0,0,3.7,3.7,0.14,3.3,3.3,2020-21
954,Brais MÃ©ndez,es ESP,MFFW,Celta Vigo,23,1997,29.7,9,49,21,42.9,1.65,0.71,0.16,0.38,16.1,1,1,1,8.2,7.4,0.15,0.8,0.6,2020-21
955,Ã‰dgar MÃ©ndez,es ESP,MFFW,AlavÃ©s,30,1990,23.2,5,35,10,28.6,1.51,0.43,0.14,0.5,16.5,0,0,0,5.5,5.5,0.16,-0.5,-0.5,2020-21
956,EÃ±aut MendÃ­a,es ESP,FW,Eibar,21,1999,0.7,0,1,0,0,1.48,0,0,,27,0,0,0,0,0,0.03,0,0,2020-21
957,Ferland Mendy,fr FRA,DF,Real Madrid,25,1995,24.5,1,12,2,16.7,0.49,0.08,0.08,0.5,19,0,0,0,0.8,0.8,0.07,0.2,0.2,2020-21
958,Mikel Merino,es ESP,MF,Real Sociedad,24,1996,23.9,2,33,8,24.2,1.38,0.33,0.06,0.25,14.3,0,0,0,3.6,3.6,0.11,-1.6,-1.6,2020-21
959,MartÃ­n Merquelanz,es ESP,MFFW,Real Sociedad,25,1995,6.1,0,11,4,36.4,1.8,0.66,0,0,18.7,1,0,0,1.2,1.2,0.11,-1.2,-1.2,2020-21
960,Roque Mesa,es ESP,MF,Valladolid,31,1989,19.6,1,25,4,16,1.28,0.2,0,0,26.1,2,1,1,1.7,0.9,0.03,-0.7,-0.9,2020-21
961,Lionel Messi,ar ARG,FWMF,Barcelona,33,1987,33.6,30,191,85,44.5,5.69,2.53,0.14,0.32,19.7,40,3,5,22.1,17.8,0.1,7.9,9.2,2020-21
962,Omenuke Mfulu,cd COD,MF,Elche,26,1994,8.8,0,3,0,0,0.34,0,0,,20.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2020-21
963,MÃ­chel,es ESP,MF,Valladolid,32,1988,10.5,2,10,5,50,0.95,0.48,0.2,0.4,25.5,2,0,0,0.5,0.5,0.05,1.5,1.5,2020-21
964,Ã‰der MilitÃ£o,br BRA,DF,Real Madrid,22,1998,12.6,1,12,3,25,0.95,0.24,0.08,0.33,12,0,0,0,1.1,1.1,0.09,-0.1,-0.1,2020-21
965,Luis Milla,es ESP,MF,Granada,25,1994,13.9,1,10,3,30,0.72,0.22,0.1,0.33,23.7,2,0,0,0.6,0.6,0.06,0.4,0.4,2020-21
966,Pere Milla,es ESP,FWMF,Elche,27,1992,22,4,30,11,36.7,1.36,0.5,0.13,0.36,12.1,0,0,0,5,5,0.17,-1,-1,2020-21
967,Ãlex MillÃ¡n,es ESP,FW,Villarreal,20,1999,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2020-21
968,Santi Mina,es ESP,FW,Celta Vigo,24,1995,26.8,12,44,21,47.7,1.64,0.78,0.25,0.52,14.6,1,1,1,9.2,8.4,0.19,2.8,2.6,2020-21
969,Ã“scar Mingueza,es ESP,DF,Barcelona,21,1999,21.1,2,12,6,50,0.57,0.28,0.17,0.33,17.1,0,0,0,1,1,0.08,1,1,2020-21
970,Rafa Mir,es ESP,FW,Huesca,23,1997,32,13,117,44,37.6,3.66,1.38,0.09,0.25,15.5,2,2,3,15.3,13,0.11,-2.3,-2,2020-21
971,Jorge MiramÃ³n,es ESP,DF,Levante,31,1989,19.2,0,10,0,0,0.52,0,0,,17.4,0,0,0,0.5,0.5,0.05,-0.5,-0.5,2020-21
972,Juan Miranda,es ESP,DF,Betis,20,2000,18.4,1,10,3,30,0.54,0.16,0.1,0.33,25.3,1,0,0,0.7,0.7,0.07,0.3,0.3,2020-21
973,Luka ModriÄ‡,hr CRO,MF,Real Madrid,34,1985,30.4,5,45,15,33.3,1.48,0.49,0.11,0.33,22.1,1,0,0,2.3,2.3,0.05,2.7,2.7,2020-21
974,Johan Mojica,co COL,DF,Elche,27,1992,13.4,0,7,2,28.6,0.52,0.15,0,0,27.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2,2020-21
975,Guillem Molina,es ESP,DF,Valencia,20,2000,1.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2020-21
976,Jorge Molina,es ESP,FW,Granada,38,1982,17.9,8,23,12,52.2,1.28,0.67,0.35,0.67,11.8,0,0,1,6,5.2,0.23,2,2.8,2020-21
977,Victor Mollejo,es ESP,MFDF,Getafe,19,2001,0.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2020-21
978,Jon Moncayola,es ESP,MF,Osasuna,22,1998,29.6,2,38,10,26.3,1.29,0.34,0.05,0.2,26.5,0,0,0,1.4,1.4,0.04,0.6,0.6,2020-21
979,Nacho Monreal,es ESP,DF,Real Sociedad,34,1986,23.1,1,12,1,8.3,0.52,0.04,0.08,1,14.2,0,0,0,1.2,1.2,0.1,-0.2,-0.2,2020-21
980,Ãngel Montoro,es ESP,MF,Granada,32,1988,15.1,1,14,1,7.1,0.93,0.07,0,0,33.6,3,1,1,1.3,0.5,0.04,-0.3,-0.5,2020-21
981,MartÃ­n Montoya,es ESP,DF,Betis,29,1991,2.7,0,2,0,0,0.75,0,0,,12.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2020-21
982,Emre Mor,tr TUR,FWMF,Celta Vigo,23,1997,5.6,0,8,2,25,1.44,0.36,0,0,18.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4,2020-21
983,Jon Morcillo,es ESP,MFFW,Athletic Club,21,1998,15.1,2,24,8,33.3,1.58,0.53,0.08,0.25,23.1,3,0,0,1.2,1.2,0.05,0.8,0.8,2020-21
984,Alberto Moreno,es ESP,DF,Villarreal,28,1992,2.1,0,4,0,0,1.87,0,0,,18.9,1,0,0,0.2,0.2,0.06,-0.2,-0.2,2020-21
985,Ãlex Moreno,es ESP,DF,Betis,27,1993,19.8,0,11,3,27.3,0.55,0.15,0,0,18.7,0,0,0,0.9,0.9,0.08,-0.9,-0.9,2020-21
986,Gerard Moreno,es ESP,FW,Villarreal,28,1992,29.7,23,87,36,41.4,2.93,1.21,0.15,0.36,16.1,0,10,10,18.9,11.1,0.13,4.1,1.9,2020-21
987,Tete Morente,es ESP,MFFW,Elche,23,1996,22.4,2,19,3,15.8,0.85,0.13,0.11,0.67,16.5,0,0,0,1.7,1.7,0.09,0.3,0.3,2020-21
988,Ilaix Moriba,gn GUI,MF,Barcelona,17,2003,6,1,13,3,23.1,2.16,0.5,0.08,0.33,14.7,0,0,0,0.8,0.8,0.06,0.2,0.2,2020-21
989,Loren MorÃ³n,es ESP,FW,Betis,26,1993,11,1,24,3,12.5,2.18,0.27,0.04,0.33,18.1,0,0,0,2.8,2.8,0.12,-1.8,-1.8,2020-21
990,Pedro Mosquera,es ESP,MF,Huesca,32,1988,22.8,0,8,2,25,0.35,0.09,0,0,28.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3,2020-21
991,Javi Moyano,es ESP,DF,Valladolid,34,1986,1.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2020-21
992,Iker Muniain,es ESP,MFFW,Athletic Club,27,1992,21.6,5,23,9,39.1,1.07,0.42,0.22,0.56,13.9,1,0,0,4.5,4.5,0.21,0.5,0.5,2020-21
993,Aihen MuÃ±oz,es ESP,DF,Real Sociedad,22,1997,13.4,0,4,1,25,0.3,0.07,0,0,21.9,0,0,0,0.3,0.3,0.07,-0.3,-0.3,2020-21
994,JoaquÃ­n MuÃ±oz,es ESP,FW,Huesca,21,1999,0.5,0,1,1,100,2.2,2.2,0,0,15,0,0,0,0,0,0.04,0,0,2020-21
995,Jeison Murillo,co COL,DF,Celta Vigo,28,1992,30,2,9,3,33.3,0.3,0.1,0.22,0.67,10.8,0,0,0,0.8,0.8,0.09,1.2,1.2,2020-21
996,Yunus Musah,us USA,MF,Valencia,17,2002,17,1,6,2,33.3,0.35,0.12,0.17,0.5,19,0,0,0,1.1,1.1,0.18,-0.1,-0.1,2020-21
997,Yoshinori MutÅ,jp JPN,FWMF,Eibar,28,1992,12.5,1,22,5,22.7,1.76,0.4,0.05,0.2,15.6,0,0,0,2.5,2.5,0.11,-1.5,-1.5,2020-21
998,Nacho,es ESP,DF,Valladolid,31,1989,20.1,0,8,1,12.5,0.4,0.05,0,0,22.3,3,0,0,0.6,0.6,0.08,-0.6,-0.6,2020-21
999,Nacho,es ESP,DF,Real Madrid,30,1990,22.2,1,11,3,27.3,0.5,0.14,0.09,0.33,16.9,1,0,0,1.1,1.1,0.1,-0.1,-0.1,2020-21
1000,Nano,es ESP,FW,CÃ¡diz,25,1995,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2020-21
1001,Roberto Navarro,es ESP,MF,Real Sociedad,18,2002,0.4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2020-21
1002,Ximo Navarro,es ESP,DF,AlavÃ©s,30,1990,26.4,1,13,3,23.1,0.49,0.11,0.08,0.33,25.9,0,0,0,0.4,0.4,0.03,0.6,0.6,2020-21
1003,JesÃºs Navas,es ESP,DF,Sevilla,34,1985,31.4,0,15,2,13.3,0.48,0.06,0,0,18,0,0,0,1.1,1.1,0.08,-1.1,-1.1,2020-21
1004,RaÃºl Navas,es ESP,DF,Osasuna,32,1988,1.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2020-21
1005,Ãlvaro Negredo,es ESP,FW,CÃ¡diz,34,1985,24.4,8,48,20,41.7,1.97,0.82,0.17,0.4,15.4,2,0,0,5.7,5.7,0.12,2.3,2.3,2020-21
1006,Neto,br BRA,GK,Barcelona,31,1989,7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2020-21
1007,Carlos Neva,es ESP,DF,Granada,24,1996,20,0,8,1,12.5,0.4,0.05,0,0,22.4,0,0,0,0.5,0.5,0.07,-0.5,-0.5,2020-21
1008,Mamor Niang,sn SEN,MFFW,Getafe,18,2002,0.2,0,1,0,0,4.09,0,0,,11.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1,2020-21
1009,Nieto,es ESP,FWDF,CÃ¡diz,22,1998,0.2,0,1,0,0,6.43,0,0,,6.1,0,0,0,0.1,0.1,0.09,-0.1,-0.1,2020-21
1010,SaÃºl Ã‘Ã­guez,es ESP,MFDF,AtlÃ©tico Madrid,25,1994,22.6,2,32,12,37.5,1.42,0.53,0.06,0.17,17,0,0,1,2.8,1.9,0.06,-0.8,0.1,2020-21
1011,Nino,es ESP,FWMF,Elche,40,1980,3.2,0,3,1,33.3,0.95,0.32,0,0,12.8,0,0,0,0.6,0.6,0.21,-0.6,-0.6,2020-21
1012,Fernando NiÃ±o,es ESP,FW,Villarreal,19,2000,6.6,3,14,7,50,2.12,1.06,0.21,0.43,9.8,0,0,0,4.6,4.6,0.33,-1.6,-1.6,2020-21
1013,Nolito,es ESP,MFFW,Celta Vigo,33,1986,28.9,7,55,23,41.8,1.91,0.8,0.13,0.3,17.4,3,0,0,5.9,5.9,0.11,1.1,1.1,2020-21
1014,Unai NÃºÃ±ez,es ESP,DF,Athletic Club,23,1997,23.4,1,12,5,41.7,0.51,0.21,0.08,0.2,11.1,0,0,0,1.8,1.8,0.15,-0.8,-0.8,2020-21
1015,Kelechi Nwakali,ng NGA,MFFW,Huesca,22,1998,1.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2020-21
1016,Allan Nyom,cm CMR,MFDF,Getafe,32,1988,25.8,0,10,2,20,0.39,0.08,0,0,14,0,0,0,1,1,0.1,-1,-1,2020-21
1017,Jan Oblak,si SVN,GK,AtlÃ©tico Madrid,27,1993,38,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2020-21
1018,Lucas Ocampos,ar ARG,FW,Sevilla,26,1994,29.2,5,64,16,25,2.19,0.55,0.02,0.06,16.9,0,4,5,11.2,7.3,0.11,-6.2,-6.3,2020-21
1019,Ãlvaro Odriozola,es ESP,DF,Real Madrid,24,1995,9.2,2,3,2,66.7,0.33,0.22,0.67,1,11,0,0,0,0.6,0.6,0.19,1.4,1.4,2020-21
1020,Shinji Okazaki,jp JPN,FWMF,Huesca,34,1986,12.5,1,19,5,26.3,1.52,0.4,0.05,0.2,14.3,0,0,0,2.1,2.1,0.11,-1.1,-1.1,2020-21
1021,Lucas Olaza,uy URU,DF,Valladolid,26,1994,14,1,11,3,27.3,0.79,0.21,0.09,0.33,21,1,0,0,0.5,0.5,0.04,0.5,0.5,2020-21
1022,Lucas Olaza,uy URU,DF,Celta Vigo,26,1994,17.9,0,11,2,18.2,0.61,0.11,0,0,27.1,1,0,0,0.4,0.4,0.03,-0.4,-0.4,2020-21
1023,Christian Oliva,uy URU,MF,Valencia,24,1996,2.2,0,2,1,50,0.91,0.45,0,0,30.7,0,0,0,0,0,0.02,0,0,2020-21
1024,Kiko Olivas,es ESP,DF,Valladolid,31,1988,2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2020-21
1025,Paulo Oliveira,pt POR,DF,Eibar,28,1992,29.3,0,13,3,23.1,0.44,0.1,0,0,11.5,0,0,0,0.9,0.9,0.07,-0.9,-0.9,2020-21
1026,MathÃ­as Olivera,uy URU,DF,Getafe,22,1997,29,0,19,4,21.1,0.65,0.14,0,0,12.9,0,0,0,2.5,2.5,0.13,-2.5,-2.5,2020-21
1027,Javier Ontiveros,es ESP,FWMF,Huesca,22,1997,10.2,2,35,9,25.7,3.43,0.88,0.03,0.11,24.6,4,1,1,1.9,1.1,0.03,0.1,-0.1,2020-21
1028,FabiÃ¡n Orellana,cl CHI,MFFW,Valladolid,34,1986,23.8,6,26,12,46.2,1.09,0.51,0.08,0.17,20,1,4,4,6,2.8,0.11,0,-0.8,2020-21
1029,Mikel Oyarzabal,es ESP,FWMF,Real Sociedad,23,1997,26.8,11,55,21,38.2,2.06,0.78,0.09,0.24,19.7,5,6,7,11.3,5.8,0.11,-0.3,-0.8,2020-21
