Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Season
193,Kévin Gameiro,fr FRA,FW,Sevilla,28,1987,23.1,16,72,39,54.2,3.11,1.69,0.17,0.31,,,4,5,,,,,,2015-16
194,Jesús Gámez,es ESP,DF,Atlético Madrid,30,1985,8.1,0,2,0,0,0.25,0,0,,,,0,0,,,,,,2015-16
195,Alberto García,es ESP,GK,Sporting Gijón,30,1985,6,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
196,Dani García,es ESP,MF,Eibar,25,1990,33.9,0,21,5,23.8,0.62,0.15,0,0,,,0,1,,,,,,2015-16
197,David García,es ESP,DF,Las Palmas,33,1982,17.9,2,9,4,44.4,0.5,0.22,0.22,0.5,,,0,0,,,,,,2015-16
198,Raúl García,es ESP,MF,Athletic Club,29,1986,26.3,7,77,20,26,2.92,0.76,0.09,0.35,,,0,0,,,,,,2015-16
199,Raúl García,es ESP,FWMF,Atlético Madrid,29,1986,0.1,0,1,0,0,9,0,0,,,,0,0,,,,,,2015-16
200,Rubén García,es ESP,FWMF,Levante,22,1993,11.3,1,15,7,46.7,1.33,0.62,0.07,0.14,,,0,0,,,,,,2015-16
201,Samu García,es ESP,MFFW,Villarreal,25,1990,8.5,2,9,3,33.3,1.06,0.35,0.22,0.67,,,0,0,,,,,,2015-16
202,Javier Garrido,es ESP,DF,Las Palmas,30,1985,17.5,0,2,1,50,0.11,0.06,0,0,,,0,0,,,,,,2015-16
203,Mario Gaspar,es ESP,DF,Villarreal,24,1990,31.9,2,33,7,21.2,1.03,0.22,0.06,0.29,,,0,0,,,,,,2015-16
204,Ander Gayoso,es ESP,DF,Eibar,22,1993,0.1,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
205,Nabil Ghilas,dz ALG,FW,Levante,25,1990,11.3,0,20,5,25,1.78,0.44,0,0,,,0,0,,,,,,2015-16
206,Dani Giménez,es ESP,GK,Betis,32,1983,2.3,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
207,Diego Godín,uy URU,DF,Atlético Madrid,29,1986,29.4,1,26,6,23.1,0.88,0.2,0.04,0.17,,,0,0,,,,,,2015-16
208,Henok Goitom,er ERI,FW,Getafe,30,1984,1.4,0,4,0,0,2.88,0,0,,,,0,0,,,,,,2015-16
209,David Goldar,es ESP,DF,Celta Vigo,20,1994,1,0,1,0,0,1,0,0,,,,0,0,,,,,,2015-16
210,André Gomes,pt POR,MF,Valencia,22,1993,26.4,2,42,15,35.7,1.59,0.57,0.05,0.13,,,0,0,,,,,,2015-16
211,Ibai Gómez,es ESP,MF,Athletic Club,25,1989,1.3,0,2,0,0,1.57,0,0,,,,0,0,,,,,,2015-16
212,Moi Gómez,es ESP,MF,Getafe,21,1994,10.2,2,15,9,60,1.47,0.88,0.13,0.22,,,0,0,,,,,,2015-16
213,Sergi Gómez,es ESP,DF,Celta Vigo,23,1992,29.1,0,2,0,0,0.07,0,0,,,,0,0,,,,,,2015-16
214,Vicente Gómez,es ESP,MF,Las Palmas,26,1988,16.3,1,7,3,42.9,0.43,0.18,0.14,0.33,,,0,0,,,,,,2015-16
215,Abraham González,es ESP,MF,Espanyol,30,1985,12.2,1,15,7,46.7,1.23,0.57,0.07,0.14,,,0,0,,,,,,2015-16
216,Adrián González,es ESP,MF,Eibar,27,1988,24.7,4,45,20,44.4,1.82,0.81,0.09,0.2,,,0,0,,,,,,2015-16
217,Álvaro González,es ESP,DF,Espanyol,25,1990,35.8,0,16,6,37.5,0.45,0.17,0,0,,,0,0,,,,,,2015-16
218,Bruno González,es ESP,DF,Betis,25,1990,31.1,0,17,4,23.5,0.55,0.13,0,0,,,0,0,,,,,,2015-16
219,Diego González,es ESP,DF,Sevilla,20,1995,1.2,1,2,2,100,1.67,1.67,0.5,0.5,,,0,0,,,,,,2015-16
220,Mikel González,es ESP,DF,Real Sociedad,29,1985,17.2,0,5,0,0,0.29,0,0,,,,0,0,,,,,,2015-16
221,Ian Gonzalez Nieto,es ESP,FW,Getafe,22,1993,0.1,0,1,0,0,6.92,0,0,,,,0,0,,,,,,2015-16
222,Esteban Granero,es ESP,MF,Real Sociedad,28,1987,9.3,0,6,3,50,0.65,0.32,0,0,,,0,0,,,,,,2015-16
223,Antoine Griezmann,fr FRA,FW,Atlético Madrid,24,1991,33.8,22,92,43,46.7,2.72,1.27,0.23,0.49,,,1,2,,,,,,2015-16
224,Vicente Guaita,es ESP,GK,Getafe,28,1987,38,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
225,Javi Guerra,es ESP,FW,Rayo Vallecano,33,1982,23.2,12,72,30,41.7,3.1,1.29,0.17,0.4,,,0,0,,,,,,2015-16
226,John Guidetti,se SWE,FW,Celta Vigo,23,1992,13.8,7,33,18,54.5,2.38,1.3,0.18,0.33,,,1,1,,,,,,2015-16
227,Alberto Guitián,es ESP,DF,Sporting Gijón,25,1990,1,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
228,Gerard Gumbau,es ESP,MF,Barcelona,20,1994,0.5,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
229,Carlos Gurpegui,es ESP,DF,Athletic Club,34,1980,12.7,0,5,0,0,0.39,0,0,,,,0,0,,,,,,2015-16
230,Jonás Gutiérrez,ar ARG,MF,La Coruña,32,1983,4.4,0,3,0,0,0.68,0,0,,,,0,0,,,,,,2015-16
231,Munir El Haddadi,ma MAR,FWMF,Barcelona,19,1995,9.2,3,17,6,35.3,1.85,0.65,0.18,0.5,,,0,0,,,,,,2015-16
232,Izet Hajrović,ba BIH,MF,Eibar,23,1991,2,0,2,0,0,1.02,0,0,,,,0,0,,,,,,2015-16
233,Alen Halilović,hr CRO,MF,Sporting Gijón,19,1996,26.1,3,59,15,25.4,2.26,0.58,0.05,0.2,,,0,0,,,,,,2015-16
234,Uche Henry Agbo,ng NGA,MF,Granada,19,1995,2.8,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
235,Hernán,es ESP,MFDF,Las Palmas,24,1990,10.3,1,9,4,44.4,0.87,0.39,0.11,0.25,,,0,0,,,,,,2015-16
236,Héctor Hernández,es ESP,DFFW,Real Sociedad,24,1991,4.5,0,4,0,0,0.9,0,0,,,,0,0,,,,,,2015-16
237,Lucas Hernández,fr FRA,DF,Atlético Madrid,19,1996,9.3,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
238,Luis Hernández,es ESP,DF,Sporting Gijón,26,1989,35.8,0,9,3,33.3,0.25,0.08,0,0,,,0,0,,,,,,2015-16
239,Pablo Hernández,es ESP,MF,Rayo Vallecano,30,1985,21.2,3,36,12,33.3,1.7,0.57,0.08,0.25,,,0,0,,,,,,2015-16
240,Pablo Hernández,cl CHI,MF,Celta Vigo,28,1986,25.6,2,28,6,21.4,1.09,0.23,0.07,0.33,,,0,0,,,,,,2015-16
241,Iago Herrerín,es ESP,GK,Athletic Club,27,1988,1.9,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
242,Ricardo Horta,pt POR,MF,Málaga,20,1994,8.6,0,18,2,11.1,2.08,0.23,0,0,,,0,0,,,,,,2015-16
243,Robert Ibáñez,es ESP,MFFW,Granada,22,1993,7.8,0,10,2,20,1.29,0.26,0,0,,,0,0,,,,,,2015-16
244,Vicente Iborra,es ESP,MF,Sevilla,27,1988,19.3,7,31,12,38.7,1.61,0.62,0.23,0.58,,,0,0,,,,,,2015-16
245,Asier Illarramendi,es ESP,MF,Real Sociedad,25,1990,31.6,1,22,7,31.8,0.7,0.22,0.05,0.14,,,0,0,,,,,,2015-16
246,Ciro Immobile,it ITA,FW,Sevilla,25,1990,3.7,2,14,6,42.9,3.8,1.63,0.14,0.33,,,0,0,,,,,,2015-16
247,Andrés Iniesta,es ESP,MF,Barcelona,31,1984,24.9,1,23,6,26.1,0.92,0.24,0.04,0.17,,,0,0,,,,,,2015-16
248,Takashi Inui,jp JPN,MF,Eibar,27,1988,18,3,35,10,28.6,1.94,0.55,0.09,0.3,,,0,0,,,,,,2015-16
249,Gorka Iraizoz,es ESP,GK,Athletic Club,34,1981,36,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
250,Xabi Irureta,es ESP,GK,Eibar,29,1986,5,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
251,Isco,es ESP,MFFW,Real Madrid,23,1992,20.3,3,40,12,30,1.97,0.59,0.08,0.25,,,0,0,,,,,,2015-16
252,Manuel Iturra,cl CHI,MF,Rayo Vallecano,31,1984,4.3,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
253,Ander Iturraspe,es ESP,MF,Athletic Club,26,1989,7.8,0,4,1,25,0.51,0.13,0,0,,,0,0,,,,,,2015-16
254,Jesé,es ESP,FW,Real Madrid,22,1993,9.3,5,21,17,81,2.25,1.82,0.24,0.29,,,0,0,,,,,,2015-16
255,Jesús,es ESP,GK,Granada,27,1988,1,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
256,Joaquín,es ESP,MF,Betis,34,1981,21.7,1,27,6,22.2,1.24,0.28,0.04,0.17,,,0,0,,,,,,2015-16
257,Bojan Jokić,si SVN,DF,Villarreal,29,1986,1.4,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
258,Jonathas,br BRA,FW,Real Sociedad,26,1989,17.9,7,57,26,45.6,3.19,1.46,0.12,0.27,,,0,0,,,,,,2015-16
259,Jony,es ESP,MF,Sporting Gijón,24,1991,31.8,5,55,20,36.4,1.73,0.63,0.09,0.25,,,0,1,,,,,,2015-16
260,Joan Jordán,es ESP,MF,Espanyol,21,1994,7,1,9,4,44.4,1.29,0.58,0.11,0.25,,,0,0,,,,,,2015-16
261,Jordi,es ESP,DF,Betis,28,1987,1.9,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
262,Willian José,br BRA,FW,Las Palmas,23,1991,19.3,9,54,23,42.6,2.8,1.19,0.17,0.39,,,0,0,,,,,,2015-16
263,Jota,es ESP,MF,Eibar,24,1991,7.7,0,13,5,38.5,1.69,0.65,0,0,,,0,0,,,,,,2015-16
264,Jozabed,es ESP,MF,Rayo Vallecano,24,1991,22.9,10,46,24,52.2,2.01,1.05,0.22,0.42,,,0,0,,,,,,2015-16
265,Juanfran,es ESP,DFMF,La Coruña,26,1988,29.7,1,19,2,10.5,0.64,0.07,0.05,0.5,,,0,0,,,,,,2015-16
266,Juanfran,es ESP,DF,Levante,39,1976,16.8,0,3,0,0,0.18,0,0,,,,0,0,,,,,,2015-16
267,Juanfran,es ESP,DF,Atlético Madrid,30,1985,33.7,1,7,3,42.9,0.21,0.09,0.14,0.33,,,0,0,,,,,,2015-16
268,Juankar,es ESP,MFDF,Málaga,25,1990,13.9,1,15,5,33.3,1.08,0.36,0.07,0.2,,,0,0,,,,,,2015-16
269,Juanpi,ve VEN,MF,Málaga,21,1994,18,4,32,11,34.4,1.78,0.61,0.13,0.36,,,0,0,,,,,,2015-16
270,David Juncà,es ESP,DF,Eibar,21,1993,26,0,9,1,11.1,0.35,0.04,0,0,,,0,0,,,,,,2015-16
271,Foued Kadir,dz ALG,MF,Betis,31,1983,5.3,0,10,1,10,1.87,0.19,0,0,,,0,0,,,,,,2015-16
272,Gaël Kakuta,cd COD,MF,Sevilla,24,1991,0.5,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
273,Carlos Kameni,cm CMR,GK,Málaga,31,1984,27.4,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
274,Nikolaos Karabelas,gr GRE,DF,Levante,30,1984,1,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
275,Keko,es ESP,MF,Eibar,23,1991,25.6,3,35,13,37.1,1.37,0.51,0.09,0.23,,,0,0,,,,,,2015-16
276,Koke,es ESP,MF,Atlético Madrid,23,1992,33,5,42,12,28.6,1.27,0.36,0.12,0.42,,,0,0,,,,,,2015-16
277,Timothée Kolodziejczak,fr FRA,DF,Sevilla,23,1991,26.5,0,8,2,25,0.3,0.08,0,0,,,0,0,,,,,,2015-16
278,Yevhen Konoplyanka,ua UKR,MF,Sevilla,25,1989,18,4,51,20,39.2,2.83,1.11,0.06,0.15,,,1,1,,,,,,2015-16
279,Mateo Kovačić,hr CRO,MF,Real Madrid,21,1994,11.5,0,10,3,30,0.87,0.26,0,0,,,0,0,,,,,,2015-16
280,Matías Kranevitter,ar ARG,MF,Atlético Madrid,22,1993,3.7,0,1,0,0,0.27,0,0,,,,0,0,,,,,,2015-16
281,Rene Krhin,si SVN,MF,Granada,25,1990,15.9,0,8,1,12.5,0.5,0.06,0,0,,,0,0,,,,,,2015-16
282,Michael Krohn-Dehli,dk DEN,MF,Sevilla,32,1983,18.5,1,25,3,12,1.35,0.16,0.04,0.33,,,0,0,,,,,,2015-16
283,Toni Kroos,de GER,MF,Real Madrid,25,1990,30.4,1,20,4,20,0.66,0.13,0.05,0.25,,,0,0,,,,,,2015-16
284,Grzegorz Krychowiak,pl POL,MF,Sevilla,25,1990,25.2,0,20,3,15,0.79,0.12,0,0,,,0,0,,,,,,2015-16
285,Alberto de la Bella,es ESP,DF,Real Sociedad,29,1985,13.9,0,4,0,0,0.29,0,0,,,,0,0,,,,,,2015-16
286,Mehdi Lacen,dz ALG,MF,Getafe,31,1984,29.6,0,14,0,0,0.47,0,0,,,,0,0,,,,,,2015-16
287,Ángel Lafita,es ESP,MF,Getafe,30,1984,11.3,3,28,11,39.3,2.49,0.98,0.11,0.27,,,0,0,,,,,,2015-16
288,Roberto Lago,es ESP,DF,Getafe,29,1985,15.2,0,4,0,0,0.26,0,0,,,,0,0,,,,,,2015-16
289,Aymeric Laporte,es ESP,DF,Athletic Club,21,1994,24.6,3,19,6,31.6,0.77,0.24,0.16,0.5,,,0,0,,,,,,2015-16
290,Laure,es ESP,DF,La Coruña,30,1985,17.2,0,1,0,0,0.06,0,0,,,,0,0,,,,,,2015-16
291,Iñigo Lekue,es ESP,DFMF,Athletic Club,22,1993,12.9,1,11,4,36.4,0.85,0.31,0.09,0.25,,,0,0,,,,,,2015-16
292,Mauricio Lemos,uy URU,DF,Las Palmas,19,1995,8.2,0,4,2,50,0.49,0.24,0,0,,,0,0,,,,,,2015-16
293,Pedro León,es ESP,MF,Getafe,28,1986,20.5,2,47,11,23.4,2.29,0.54,0.04,0.18,,,0,1,,,,,,2015-16
294,Jefferson Lerma,co COL,MFDF,Levante,20,1994,29.8,1,35,3,8.6,1.17,0.1,0.03,0.33,,,0,0,,,,,,2015-16
295,Igor Lichnovsky,cl CHI,DF,Sporting Gijón,21,1994,2,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
296,Lillo,es ESP,DF,Eibar,26,1989,6.1,0,4,0,0,0.65,0,0,,,,0,0,,,,,,2015-16
297,Raúl Lizoain,es ESP,GK,Las Palmas,24,1991,7.9,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
298,Diego Llorente,es ESP,DFMF,Rayo Vallecano,21,1993,31.9,2,14,6,42.9,0.44,0.19,0.14,0.33,,,0,0,,,,,,2015-16
299,Fernando Llorente,es ESP,FW,Sevilla,30,1985,12.9,4,29,12,41.4,2.25,0.93,0.14,0.33,,,0,0,,,,,,2015-16
300,Marcos Llorente,es ESP,DFMF,Real Madrid,20,1995,0.3,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
301,David Lombán,es ESP,DF,Granada,28,1987,29.2,0,13,2,15.4,0.45,0.07,0,0,,,0,0,,,,,,2015-16
302,Miguel Lopes,pt POR,DF,Granada,28,1986,21.9,0,11,4,36.4,0.5,0.18,0,0,,,0,0,,,,,,2015-16
303,Adrián López,es ESP,FW,Villarreal,27,1988,8.8,4,8,6,75,0.91,0.69,0.5,0.67,,,0,0,,,,,,2015-16
304,Ángel López,es ESP,DFMF,Las Palmas,34,1981,0.4,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
305,Isma López,es ESP,DF,Sporting Gijón,25,1990,27.8,2,17,5,29.4,0.61,0.18,0.12,0.4,,,0,0,,,,,,2015-16
306,Iván López,es ESP,DF,Levante,21,1993,10.6,0,6,0,0,0.56,0,0,,,,0,0,,,,,,2015-16
307,Javi López,es ESP,DFMF,Espanyol,29,1986,26.9,0,3,1,33.3,0.11,0.04,0,0,,,0,0,,,,,,2015-16
308,Pedro López Muñoz,es ESP,DF,Levante,31,1983,14.4,1,6,2,33.3,0.42,0.14,0.17,0.5,,,0,0,,,,,,2015-16
309,Nicolás López,uy URU,MF,Granada,21,1993,1.8,0,7,0,0,3.96,0,0,,,,0,0,,,,,,2015-16
310,Pau López,es ESP,GK,Espanyol,20,1994,35.5,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
311,Alberto Lopo,es ESP,DF,La Coruña,35,1980,8.3,0,4,0,0,0.48,0,0,,,,0,0,,,,,,2015-16
312,Alberto Lora,es ESP,DF,Sporting Gijón,28,1987,26.8,0,7,0,0,0.26,0,0,,,,0,0,,,,,,2015-16
313,Filipe Luís,br BRA,DF,Atlético Madrid,29,1985,31.5,1,9,2,22.2,0.29,0.06,0.11,0.5,,,0,0,,,,,,2015-16
314,José Luis Gayà,es ESP,DF,Valencia,20,1995,16,0,2,1,50,0.12,0.06,0,0,,,0,0,,,,,,2015-16
315,José Luis Morales,es ESP,MFFW,Levante,28,1987,29.6,7,71,24,33.8,2.4,0.81,0.1,0.29,,,0,0,,,,,,2015-16
316,Luisinho,pt POR,MFDF,La Coruña,30,1985,12.2,0,8,1,12.5,0.66,0.08,0,0,,,0,0,,,,,,2015-16
317,Antonio Luna,es ESP,DF,Eibar,24,1991,11.1,0,2,1,50,0.18,0.09,0,0,,,0,0,,,,,,2015-16
318,Germán Lux,ar ARG,GK,La Coruña,33,1982,28.4,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
319,Lévy Madinda,ga GAB,MF,Celta Vigo,23,1992,0,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
320,Diego Mainz,es ESP,DF,Granada,32,1982,4.5,0,1,1,100,0.22,0.22,0,0,,,0,0,,,,,,2015-16
321,Hugo Mallo,es ESP,DF,Celta Vigo,24,1991,32.7,1,7,4,57.1,0.21,0.12,0.14,0.25,,,0,0,,,,,,2015-16
322,Manu,es ESP,GK,La Coruña,29,1986,7.6,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
323,Manucho,ao ANG,FW,Rayo Vallecano,32,1983,10.5,4,25,11,44,2.37,1.04,0.16,0.36,,,0,0,,,,,,2015-16
324,Juan Manuel Vargas,pe PER,DF,Betis,31,1983,19.1,2,17,4,23.5,0.89,0.21,0.12,0.5,,,0,0,,,,,,2015-16
325,Marcelo,br BRA,DF,Real Madrid,27,1988,27.5,2,19,4,21.1,0.69,0.15,0.11,0.5,,,0,0,,,,,,2015-16
326,Óscar de Marcos,es ESP,DFMF,Athletic Club,26,1989,32,1,13,4,30.8,0.41,0.12,0.08,0.25,,,0,0,,,,,,2015-16
327,José Mari,es ESP,MF,Levante,27,1987,8.9,0,12,4,33.3,1.36,0.45,0,0,,,0,0,,,,,,2015-16
328,José María Giménez,uy URU,DF,Atlético Madrid,20,1995,27,1,12,4,33.3,0.44,0.15,0.08,0.25,,,0,0,,,,,,2015-16
329,Mariano,br BRA,DF,Sevilla,29,1986,18.8,0,10,1,10,0.53,0.05,0,0,,,0,0,,,,,,2015-16
330,Adrián Marín,es ESP,DF,Villarreal,18,1997,10.3,0,1,1,100,0.1,0.1,0,0,,,0,0,,,,,,2015-16
331,Diego Mariño,es ESP,GK,Levante,25,1990,23,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
332,Javi Márquez,es ESP,MF,Granada,29,1986,14.6,0,21,5,23.8,1.44,0.34,0,0,,,0,0,,,,,,2015-16
333,Roger Martí,es ESP,FW,Levante,24,1991,7.2,0,21,8,38.1,2.91,1.11,0,0,,,0,0,,,,,,2015-16
334,Carlos Martínez,es ESP,DF,Real Sociedad,29,1986,6,0,3,0,0,0.5,0,0,,,,0,0,,,,,,2015-16
335,Iñigo Martínez,es ESP,DF,Real Sociedad,24,1991,30,1,16,4,25,0.53,0.13,0.06,0.25,,,0,0,,,,,,2015-16
336,Jackson Martínez,co COL,FW,Atlético Madrid,28,1986,7.3,2,26,9,34.6,3.56,1.23,0.08,0.22,,,0,0,,,,,,2015-16
337,Omar Mascarell,es ESP,MF,Sporting Gijón,22,1993,19.7,0,11,1,9.1,0.56,0.05,0,0,,,0,0,,,,,,2015-16
338,Javier Mascherano,ar ARG,DF,Barcelona,31,1984,29.9,0,3,1,33.3,0.1,0.03,0,0,,,0,0,,,,,,2015-16
339,Hachim Mastour,ma MAR,FW,Málaga,17,1998,0.1,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
340,Simão Mate Junior,mz MOZ,MFDF,Levante,27,1988,24.2,1,10,4,40,0.41,0.17,0.1,0.25,,,0,0,,,,,,2015-16
341,Jérémy Mathieu,fr FRA,DF,Barcelona,31,1983,14,0,7,3,42.9,0.5,0.21,0,0,,,0,0,,,,,,2015-16
342,Jose Matos,es ESP,MF,Sevilla,20,1995,1,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
343,Borja Mayoral,es ESP,FW,Real Madrid,18,1997,3.1,0,3,0,0,0.96,0,0,,,,0,0,,,,,,2015-16
344,Carl Medjani,dz ALG,DF,Levante,30,1985,14,1,5,2,40,0.36,0.14,0.2,0.5,,,0,0,,,,,,2015-16
345,Álvaro Medrán,es ESP,MF,Getafe,21,1994,16.5,2,31,13,41.9,1.88,0.79,0.06,0.15,,,0,0,,,,,,2015-16
346,Tiago Mendes,pt POR,MF,Atlético Madrid,34,1981,11.7,1,7,2,28.6,0.6,0.17,0.14,0.5,,,0,0,,,,,,2015-16
347,Édgar Méndez,es ESP,MFFW,Granada,25,1990,8.3,1,11,2,18.2,1.33,0.24,0.09,0.5,,,0,0,,,,,,2015-16
348,Sergio Mendigutxia,es ESP,FW,Sporting Gijón,22,1993,0.3,0,1,0,0,3,0,0,,,,0,0,,,,,,2015-16
349,Álex Menéndez,es ESP,MFDF,Sporting Gijón,24,1991,11.5,2,17,5,29.4,1.47,0.43,0.12,0.4,,,0,0,,,,,,2015-16
350,Bernard Mensah,gh GHA,MF,Getafe,20,1994,0.7,0,2,0,0,3,0,0,,,,0,0,,,,,,2015-16
351,Jorge Meré,es ESP,DF,Sporting Gijón,18,1997,24.1,0,8,1,12.5,0.33,0.04,0,0,,,0,0,,,,,,2015-16
352,Sabin Merino,es ESP,MFFW,Athletic Club,23,1992,12.6,5,26,15,57.7,2.07,1.19,0.19,0.33,,,0,0,,,,,,2015-16
353,Roque Mesa,es ESP,MF,Las Palmas,26,1989,31.4,1,34,7,20.6,1.08,0.22,0.03,0.14,,,0,0,,,,,,2015-16
354,Lionel Messi,ar ARG,FW,Barcelona,28,1987,30.3,26,158,75,47.5,5.21,2.47,0.15,0.31,,,3,7,,,,,,2015-16
355,Miku,ve VEN,FWMF,Rayo Vallecano,29,1985,17.2,9,42,20,47.6,2.45,1.17,0.21,0.45,,,0,0,,,,,,2015-16
356,Santi Mina,es ESP,FWMF,Valencia,19,1995,18.4,4,30,12,40,1.63,0.65,0.13,0.33,,,0,0,,,,,,2015-16
357,Luka Modrić,hr CRO,MF,Real Madrid,29,1985,29.1,2,35,10,28.6,1.2,0.34,0.06,0.2,,,0,0,,,,,,2015-16
358,Jorge Molina,es ESP,FW,Betis,33,1982,10.2,1,14,6,42.9,1.37,0.59,0.07,0.17,,,0,0,,,,,,2015-16
359,Francisco Molinero,es ESP,DF,Betis,30,1985,13.2,0,5,1,20,0.38,0.08,0,0,,,0,0,,,,,,2015-16
360,Momo,es ESP,MF,Las Palmas,33,1982,15.4,0,15,5,33.3,0.98,0.33,0,0,,,0,0,,,,,,2015-16
361,Nacho Monsalve,es ESP,DF,Atlético Madrid,21,1994,1,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
362,Paco Montañés,es ESP,MF,Espanyol,28,1986,3.1,0,4,2,50,1.31,0.65,0,0,,,0,0,,,,,,2015-16
363,Joni Montiel,es ESP,MF,Rayo Vallecano,16,1998,2.4,0,2,0,0,0.84,0,0,,,,0,0,,,,,,2015-16
364,Ángel Montoro,es ESP,MF,Las Palmas,27,1988,4.8,0,1,0,0,0.21,0,0,,,,0,0,,,,,,2015-16
365,Martín Montoya,es ESP,DF,Betis,24,1991,13,0,1,0,0,0.08,0,0,,,,0,0,,,,,,2015-16
366,Gerard Moreno,es ESP,FWMF,Espanyol,23,1992,21.3,7,51,21,41.2,2.4,0.99,0.12,0.29,,,1,1,,,,,,2015-16
367,Pedro Mosquera,es ESP,MF,La Coruña,27,1988,36.5,0,29,4,13.8,0.79,0.11,0,0,,,0,0,,,,,,2015-16
368,Iker Muniain,es ESP,MF,Athletic Club,22,1992,11.3,2,22,8,36.4,1.95,0.71,0.09,0.25,,,0,0,,,,,,2015-16
369,Juan Muñiz,es ESP,MF,Sporting Gijón,23,1992,0.7,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
370,Juan Muñoz,es ESP,MFFW,Sevilla,19,1995,3.4,1,6,3,50,1.78,0.89,0.17,0.33,,,0,0,,,,,,2015-16
371,Mateo Musacchio,ar ARG,DF,Villarreal,24,1990,11.2,1,2,1,50,0.18,0.09,0.5,1,,,0,0,,,,,,2015-16
372,Charly Musonda Jr.,be BEL,MF,Betis,18,1996,13.6,1,14,6,42.9,1.03,0.44,0.07,0.17,,,0,0,,,,,,2015-16
373,Shkodran Mustafi,de GER,DF,Valencia,23,1992,29.8,2,22,4,18.2,0.74,0.13,0.09,0.5,,,0,0,,,,,,2015-16
374,Alfred N'Diaye,sn SEN,MF,Betis,25,1990,33.4,2,25,5,20,0.75,0.15,0.08,0.4,,,0,0,,,,,,2015-16
375,Nacho,es ESP,DF,Real Madrid,25,1990,12.9,0,5,2,40,0.39,0.16,0,0,,,0,0,,,,,,2015-16
376,Nacho,es ESP,DF,Rayo Vallecano,26,1989,19,0,15,1,6.7,0.79,0.05,0,0,,,0,0,,,,,,2015-16
377,Matías Nahuel,es ESP,MFFW,Villarreal,18,1996,11.1,0,10,3,30,0.9,0.27,0,0,,,0,0,,,,,,2015-16
378,David Navarro,es ESP,DF,Levante,35,1980,18.8,0,7,2,28.6,0.37,0.11,0,0,,,0,0,,,,,,2015-16
379,Fernando Navarro,es ESP,DF,La Coruña,33,1982,32.8,0,1,0,0,0.03,0,0,,,,0,0,,,,,,2015-16
380,Keylor Navas,cr CRC,GK,Real Madrid,28,1986,34,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
381,Dani Ndi,cm CMR,MF,Sporting Gijón,19,1995,8.3,1,13,4,30.8,1.56,0.48,0.08,0.25,,,0,0,,,,,,2015-16
382,Álvaro Negredo,es ESP,FW,Valencia,29,1985,12.9,5,39,12,30.8,3.03,0.93,0.13,0.42,,,0,0,,,,,,2015-16
383,Neymar,br BRA,FW,Barcelona,23,1992,34,24,124,61,49.2,3.65,1.8,0.15,0.31,,,5,7,,,,,,2015-16
384,Saúl Ñíguez,es ESP,MF,Atlético Madrid,20,1994,25.9,4,45,16,35.6,1.74,0.62,0.09,0.25,,,0,0,,,,,,2015-16
385,Nili,es ESP,MFFW,Las Palmas,21,1994,3.5,0,4,2,50,1.14,0.57,0,0,,,0,0,,,,,,2015-16
386,Javi Noblejas,es ESP,DF,Getafe,22,1993,1,0,0,0,,0,0,,,,,0,0,,,,,,2015-16
387,Nolito,es ESP,MFFW,Celta Vigo,28,1986,27.4,12,81,33,40.7,2.95,1.2,0.14,0.33,,,1,2,,,,,,2015-16
388,Steven Nzonzi,fr FRA,MF,Sevilla,26,1988,20.5,3,19,9,47.4,0.93,0.44,0.16,0.33,,,0,0,,,,,,2015-16
