Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Season
150,Matías Dituro,ar ARG,GK,Celta Vigo,34,1987,38,0,1,0,0,0.03,0,0,,20.2,0,0,0,0,0,0.03,0,0,2021-22
151,Djené,tg TOG,DF,Getafe,29,1991,34.6,0,4,1,25,0.12,0.03,0,0,19,0,0,0,0.2,0.2,0.05,-0.2,-0.2,2021-22
152,Naïs Djouahra,fr FRA,FWMF,Real Sociedad,21,1999,2.4,0,5,2,40,2.05,0.82,0,0,18,0,0,0,0.3,0.3,0.06,-0.3,-0.3,2021-22
153,Marko Dmitrović,rs SRB,GK,Sevilla,29,1992,6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
154,Jaume Doménech,es ESP,GK,Valencia,30,1990,3.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
155,Carlos Dominguez,es ESP,DF,Celta Vigo,20,2001,3.8,0,1,0,0,0.26,0,0,,7.7,0,0,0,0.1,0.1,0.13,-0.1,-0.1,2021-22
156,Mario Dominguez,es ESP,FW,Valencia,17,2004,0.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
157,John Donald,es ESP,DF,Elche,20,2000,2,0,2,1,50,1,0.5,0,0,12.1,0,0,0,0.4,0.4,0.18,-0.4,-0.4,2021-22
158,Domingos Duarte,pt POR,DF,Granada,26,1995,18.7,1,6,1,16.7,0.32,0.05,0.17,1,9.2,0,0,0,0.9,0.9,0.15,0.1,0.1,2021-22
159,Óscar Duarte,cr CRC,DF,Levante,32,1989,19.7,2,19,5,26.3,0.96,0.25,0.11,0.4,12.6,0,0,0,1.4,1.4,0.07,0.6,0.6,2021-22
160,Rubén Duarte,es ESP,DF,Alavés,25,1995,29.1,0,9,3,33.3,0.31,0.1,0,0,23.8,0,0,0,0.4,0.4,0.04,-0.4,-0.4,2021-22
161,Unai Dufur,es ESP,DF,Osasuna,22,1999,1,0,1,0,0,1,0,0,,9,0,0,0,0,0,0.04,0,0,2021-22
162,Hugo Duro,es ESP,DFMF,Getafe,21,1999,0.1,0,2,1,50,15,7.5,0,0,16.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2021-22
163,Hugo Duro,es ESP,FWMF,Valencia,21,1999,20.4,7,31,15,48.4,1.52,0.74,0.23,0.47,11.7,0,0,0,4.2,4.2,0.14,2.8,2.8,2021-22
164,Aritz Elustondo,es ESP,DF,Real Sociedad,27,1994,23.4,4,14,7,50,0.6,0.3,0.29,0.57,13.7,0,0,0,1.8,1.8,0.13,2.2,2.2,2021-22
165,Adri Embarba,es ESP,FWMF,Espanyol,29,1992,22.1,0,49,16,32.7,2.22,0.73,0,0,23.1,15,0,0,3.7,3.7,0.08,-3.7,-3.7,2021-22
166,Emerson,br BRA,DF,Barcelona,22,1999,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
167,Youssef En-Nesyri,ma MAR,FW,Sevilla,24,1997,14.2,5,36,13,36.1,2.54,0.92,0.11,0.31,11.9,0,1,1,6.5,5.7,0.16,-1.5,-1.7,2021-22
168,Gonzalo Escalante,ar ARG,MF,Alavés,28,1993,14.4,5,16,9,56.3,1.11,0.62,0.31,0.56,12.2,0,0,0,2.7,2.7,0.17,2.3,2.3,2021-22
169,Aarón Escandell,es ESP,GK,Granada,25,1995,3.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
170,Sergio Escudero,es ESP,DFMF,Granada,31,1989,15.9,2,21,4,19,1.32,0.25,0.1,0.5,27.1,4,0,0,1.1,1.1,0.05,0.9,0.9,2021-22
171,Alfonso Espino,uy URU,DF,Cádiz,29,1992,37,2,27,7,25.9,0.73,0.19,0.07,0.29,20.7,0,0,0,1.8,1.6,0.06,0.2,0.4,2021-22
172,Estanis,es ESP,FW,Barcelona,17,2003,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
173,Pervis Estupiñán,ec ECU,DF,Villarreal,23,1998,17.5,0,14,4,28.6,0.8,0.23,0,0,19.1,0,0,0,1,1,0.07,-1,-1,2021-22
174,Abdessamad Ezzalzouli,ma MAR,FW,Barcelona,19,2001,6.4,1,16,4,25,2.48,0.62,0.06,0.25,16.5,0,0,0,1.8,1.8,0.11,-0.8,-0.8,2021-22
175,Radamel Falcao,co COL,FW,Rayo Vallecano,35,1986,9.3,6,33,15,45.5,3.54,1.61,0.18,0.4,13.4,2,0,0,5.4,5.4,0.16,0.6,0.6,2021-22
176,Fali,es ESP,DFMF,Cádiz,27,1993,20,0,14,0,0,0.7,0,0,,16.9,2,0,0,0.9,0.9,0.06,-0.9,-0.9,2021-22
177,Omar Faraj,se SWE,FW,Levante,19,2002,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
178,Ansu Fati,es ESP,FW,Barcelona,18,2002,3.7,4,18,8,44.4,4.82,2.14,0.22,0.5,17.3,1,0,0,1.6,1.6,0.09,2.4,2.4,2021-22
179,Aleix Febas,es ESP,MF,Mallorca,25,1996,1.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
180,Nabil Fekir,fr FRA,MF,Betis,28,1993,31,6,84,32,38.1,2.71,1.03,0.07,0.19,21.4,11,0,0,6.1,6.1,0.07,-0.1,-0.1,2021-22
181,Felipe,br BRA,DF,Atlético Madrid,32,1989,16.7,2,11,4,36.4,0.66,0.24,0.18,0.5,9.5,0,0,0,1,1,0.09,1,1,2021-22
182,João Félix,pt POR,FWMF,Atlético Madrid,21,1999,14,8,39,15,38.5,2.78,1.07,0.21,0.53,14.8,1,0,0,6.2,6.2,0.16,1.8,1.8,2021-22
183,Aitor Fernández,es ESP,GK,Levante,30,1991,13,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
184,Álex Fernández,es ESP,MF,Cádiz,28,1992,22.8,3,19,6,31.6,0.83,0.26,0.11,0.33,20.7,0,1,2,3.3,1.7,0.09,-0.3,0.3,2021-22
185,Fernando,br BRA,MFDF,Sevilla,34,1987,20.6,1,6,1,16.7,0.29,0.05,0.17,1,18.5,0,0,0,0.8,0.8,0.13,0.2,0.2,2021-22
186,Fidel,es ESP,MF,Elche,31,1989,25.1,5,17,7,41.2,0.68,0.28,0.24,0.57,15.8,1,1,1,2.9,2.1,0.13,2.1,1.9,2021-22
187,José Fontán,es ESP,DF,Celta Vigo,21,2000,3.1,0,1,0,0,0.33,0,0,,14,0,0,0,0.1,0.1,0.13,-0.1,-0.1,2021-22
188,Dimitri Foulquier,fr FRA,DF,Granada,28,1993,2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
189,Dimitri Foulquier,fr FRA,DF,Valencia,28,1993,26,0,16,5,31.3,0.61,0.19,0,0,21.9,0,0,0,0.9,0.9,0.06,-0.9,-0.9,2021-22
190,Juan Foyth,ar ARG,DF,Villarreal,23,1998,21.4,1,6,2,33.3,0.28,0.09,0.17,0.5,12.1,0,0,0,0.8,0.8,0.14,0.2,0.2,2021-22
191,Enric Franquesa,es ESP,DFFW,Levante,24,1997,6.9,0,1,0,0,0.14,0,0,,11.5,0,0,0,0.1,0.1,0.1,-0.1,-0.1,2021-22
192,Jorge de Frutos,es ESP,MFFW,Levante,24,1997,19.6,4,46,20,43.5,2.35,1.02,0.09,0.2,15.9,0,0,0,6.4,6.4,0.14,-2.4,-2.4,2021-22
193,Javi Galán,es ESP,DF,Celta Vigo,26,1994,36.6,0,19,5,26.3,0.52,0.14,0,0,27.7,1,0,0,0.6,0.6,0.03,-0.6,-0.6,2021-22
194,Iñigo Ruiz de Galarreta,es ESP,MF,Mallorca,27,1993,15.3,0,8,3,37.5,0.52,0.2,0,0,22.6,0,0,0,0.6,0.6,0.07,-0.6,-0.6,2021-22
195,Thiago Galhardo,br BRA,FWMF,Celta Vigo,32,1989,12.8,2,30,16,53.3,2.35,1.25,0.07,0.13,12.5,0,0,0,4.2,4.2,0.14,-2.2,-2.2,2021-22
196,Álvaro García,es ESP,FWMF,Rayo Vallecano,28,1992,33.3,7,68,23,33.8,2.04,0.69,0.1,0.3,17,0,0,0,6.9,6.9,0.1,0.1,0.1,2021-22
197,Dani García,es ESP,MF,Athletic Club,31,1990,24.2,0,12,2,16.7,0.5,0.08,0,0,20.6,0,0,0,0.6,0.6,0.05,-0.6,-0.6,2021-22
198,David García,es ESP,DF,Osasuna,27,1994,34.5,4,31,4,12.9,0.9,0.12,0.13,1,12.8,0,0,0,1.5,1.5,0.05,2.5,2.5,2021-22
199,Eric García,es ESP,DF,Barcelona,20,2001,22.7,0,6,4,66.7,0.26,0.18,0,0,24.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2,2021-22
200,Francisco Garcia,es ESP,DF,Rayo Vallecano,21,1999,33.6,1,25,8,32,0.74,0.24,0.04,0.13,23.6,0,0,0,1.3,1.3,0.05,-0.3,-0.3,2021-22
201,Joan García,es ESP,GK,Espanyol,20,2001,1.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
202,Manu García,es ESP,MF,Alavés,23,1998,12,0,8,1,12.5,0.67,0.08,0,0,22.7,0,0,0,0.5,0.5,0.06,-0.5,-0.5,2021-22
203,Raúl García,es ESP,FW,Athletic Club,35,1986,20,6,43,12,27.9,2.15,0.6,0.14,0.5,17,0,0,1,6.1,5.3,0.12,-0.1,0.7,2021-22
204,Rubén García,es ESP,MFFW,Osasuna,28,1993,26.4,1,31,10,32.3,1.17,0.38,0.03,0.1,22.7,4,0,2,3.5,1.9,0.06,-2.5,-0.9,2021-22
205,Saúl García,es ESP,MF,Alavés,26,1994,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
206,Unai García,es ESP,DF,Osasuna,29,1992,15.6,0,8,0,0,0.51,0,0,,17.3,0,0,0,0.4,0.4,0.05,-0.4,-0.4,2021-22
207,Mario Gaspar,es ESP,DF,Villarreal,30,1990,6.9,0,4,1,25,0.58,0.14,0,0,17.5,0,0,0,0.3,0.3,0.07,-0.3,-0.3,2021-22
208,Gavi,es ESP,MFFW,Barcelona,16,2004,25.7,2,30,8,26.7,1.17,0.31,0.07,0.25,15.3,0,0,0,4.4,4.4,0.15,-2.4,-2.4,2021-22
209,Óscar Gil,es ESP,DF,Espanyol,23,1998,18.8,0,6,1,16.7,0.32,0.05,0,0,24.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,2021-22
210,Mario Gila,es ESP,DF,Real Madrid,20,2000,0.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
211,Dani Gómez,es ESP,FW,Levante,23,1998,11.8,4,31,14,45.2,2.62,1.19,0.13,0.29,15.1,0,0,0,5.3,5.3,0.17,-1.3,-1.3,2021-22
212,Maxi Gómez,uy URU,FW,Valencia,24,1996,21.7,5,43,13,30.2,1.98,0.6,0.12,0.38,18.1,6,0,0,5.4,5.4,0.13,-0.4,-0.4,2021-22
213,Moi Gómez,es ESP,MFFW,Villarreal,27,1994,14.3,2,13,5,38.5,0.91,0.35,0.15,0.4,13.8,0,0,0,2.7,2.7,0.21,-0.7,-0.7,2021-22
214,Papu Gómez,ar ARG,FWMF,Sevilla,33,1988,19.8,5,34,12,35.3,1.72,0.61,0.15,0.42,22.3,0,0,0,2.7,2.6,0.08,2.3,2.4,2021-22
215,Sergi Gómez,es ESP,DF,Espanyol,29,1992,30.2,1,8,3,37.5,0.26,0.1,0.13,0.33,13,0,0,0,0.7,0.7,0.09,0.3,0.3,2021-22
216,Maxime Gonalons,fr FRA,MF,Granada,32,1989,17.2,0,11,2,18.2,0.64,0.12,0,0,25.3,0,0,0,0.5,0.5,0.04,-0.5,-0.5,2021-22
217,Diego González,es ESP,DF,Elche,26,1995,19.9,0,4,1,25,0.2,0.05,0,0,12.2,0,0,0,0.4,0.4,0.1,-0.4,-0.4,2021-22
218,Édgar González,es ESP,DF,Betis,24,1997,16.3,1,5,1,20,0.31,0.06,0.2,1,8.6,0,0,0,1,1,0.19,0,0,2021-22
219,Giovanni González,uy URU,DF,Mallorca,26,1994,4.1,1,3,1,33.3,0.74,0.25,0.33,1,13.4,0,0,0,0.4,0.4,0.13,0.6,0.6,2021-22
220,Nicolás González,es ESP,MF,Barcelona,19,2002,12.4,2,17,3,17.6,1.37,0.24,0.12,0.67,21.4,0,0,0,1.4,1.4,0.08,0.6,0.6,2021-22
221,Peter González,do DOM,MFDF,Real Madrid,19,2002,0.3,0,2,1,50,6.67,3.33,0,0,22.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2021-22
222,Roberto González,es ESP,FWMF,Betis,20,2001,1.5,0,2,0,0,1.33,0,0,,17,0,0,0,0.1,0.1,0.06,-0.1,-0.1,2021-22
223,Gori,es ESP,MF,Espanyol,19,2002,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
224,Andoni Gorosabel,es ESP,DF,Real Sociedad,24,1996,25.4,0,11,0,0,0.43,0,0,,19.6,0,0,0,0.8,0.8,0.07,-0.8,-0.8,2021-22
225,Jaume Grau,es ESP,MF,Osasuna,24,1997,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
226,Dominik Greif,sk SVK,GK,Mallorca,24,1997,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
227,Clément Grenier,fr FRA,MF,Mallorca,30,1991,0.7,1,1,1,100,1.5,1.5,1,1,4.4,0,0,0,0.6,0.6,0.6,0.4,0.4,2021-22
228,Antoine Griezmann,fr FRA,FW,Barcelona,30,1991,2.9,0,4,0,0,1.37,0,0,,13.7,0,0,0,0.4,0.4,0.11,-0.4,-0.4,2021-22
229,Antoine Griezmann,fr FRA,FWMF,Atlético Madrid,30,1991,18.8,3,43,14,32.6,2.28,0.74,0.07,0.21,16.3,3,0,0,5.3,5.3,0.12,-2.3,-2.3,2021-22
230,Arnaut Groeneveld,nl NED,FW,Villarreal,24,1997,16.4,10,59,25,42.4,3.61,1.53,0.12,0.28,15.1,2,3,3,11.8,10.1,0.17,-1.8,-3.1,2021-22
231,Andrés Guardado,mx MEX,MF,Betis,34,1986,15.5,0,15,3,20,0.97,0.19,0,0,24.5,0,0,0,1.1,1.1,0.07,-1.1,-1.1,2021-22
232,Sergi Guardiola,es ESP,FW,Rayo Vallecano,30,1991,19,8,50,16,32,2.63,0.84,0.14,0.44,14.5,0,1,1,7.7,6.9,0.14,0.3,0.1,2021-22
233,Nemanja Gudelj,rs SRB,DFMF,Sevilla,29,1991,11.6,0,4,1,25,0.34,0.09,0,0,25.2,1,0,0,0.1,0.1,0.04,-0.1,-0.1,2021-22
234,Gonçalo Guedes,pt POR,FWMF,Valencia,24,1996,29,11,67,24,35.8,2.31,0.83,0.15,0.42,21.9,3,1,2,6.6,4.9,0.07,4.4,5.1,2021-22
235,Ander Guevara,es ESP,MF,Real Sociedad,24,1997,9.6,0,2,0,0,0.21,0,0,,23,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2021-22
236,John Guidetti,se SWE,FWMF,Alavés,29,1992,3.1,0,10,2,20,3.23,0.65,0,0,15.6,1,0,0,0.9,0.9,0.09,-0.9,-0.9,2021-22
237,Hugo Guillamón,es ESP,MFDF,Valencia,21,2000,26.2,1,7,2,28.6,0.27,0.08,0.14,0.5,18.2,0,0,0,0.6,0.6,0.08,0.4,0.4,2021-22
238,Gerard Gumbau,es ESP,MF,Elche,26,1994,21,0,21,3,14.3,1,0.14,0,0,29.1,3,0,0,1,1,0.05,-1,-1,2021-22
239,Jon Guridi,es ESP,MF,Real Sociedad,26,1995,2.3,1,2,1,50,0.87,0.44,0.5,1,7.1,0,0,0,0.8,0.8,0.42,0.2,0.2,2021-22
240,Raúl Guti,es ESP,MF,Elche,24,1996,18.1,0,18,5,27.8,1,0.28,0,0,22.9,0,0,0,1.6,1.6,0.09,-1.6,-1.6,2021-22
241,Marcos Mauro López Gutiérrez,ar ARG,DF,Cádiz,30,1991,1.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
242,Miguel Gutiérrez,es ESP,DF,Real Madrid,20,2001,2.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
243,Munir El Haddadi,ma MAR,FWMF,Sevilla,25,1995,5.3,2,12,7,58.3,2.28,1.33,0.17,0.29,14,0,0,0,1.5,1.5,0.13,0.5,0.5,2021-22
244,Varazdat Haroyan,am ARM,DF,Cádiz,28,1992,16,1,3,2,66.7,0.19,0.13,0.33,0.5,7.8,0,0,0,0.7,0.7,0.24,0.3,0.3,2021-22
245,Eden Hazard,be BEL,FWMF,Real Madrid,30,1991,8,0,12,7,58.3,1.51,0.88,0,0,16,0,0,0,1.2,1.2,0.1,-1.2,-1.2,2021-22
246,Kike Hermoso,es ESP,DF,Betis,21,1999,1,1,2,1,50,2,1,0.5,1,10.5,0,0,0,0.2,0.2,0.12,0.8,0.8,2021-22
247,Mario Hermoso,es ESP,DF,Atlético Madrid,26,1995,20.7,2,17,4,23.5,0.82,0.19,0.12,0.5,16.2,0,0,0,2.4,2.4,0.14,-0.4,-0.4,2021-22
248,Aridane Hernández,gq EQG,DF,Osasuna,32,1989,12.9,0,2,0,0,0.16,0,0,,14.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2,2021-22
249,Luis Hernández,es ESP,DF,Cádiz,32,1989,15.2,0,6,1,16.7,0.4,0.07,0,0,12.3,0,0,0,0.7,0.7,0.12,-0.7,-0.7,2021-22
250,Mario Hernández,es ESP,DFFW,Rayo Vallecano,22,1999,4.4,1,3,1,33.3,0.68,0.23,0.33,1,15.4,0,0,0,0.3,0.3,0.11,0.7,0.7,2021-22
251,Héctor Herrera,mx MEX,MF,Atlético Madrid,31,1990,9.5,0,8,3,37.5,0.84,0.31,0,0,23.8,0,0,0,0.5,0.5,0.06,-0.5,-0.5,2021-22
252,Sergio Herrera,es ESP,GK,Osasuna,28,1993,36,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
253,Yangel Herrera,ve VEN,MF,Espanyol,23,1998,18.3,1,15,2,13.3,0.82,0.11,0.07,0.5,19.8,0,0,0,1,1,0.07,0,0,2021-22
254,Matthew Hoppe,us USA,FWMF,Mallorca,20,2001,1.5,0,2,0,0,1.37,0,0,,16.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1,2021-22
255,Robert Ibáñez,es ESP,MFFW,Osasuna,28,1993,1,0,3,0,0,2.9,0,0,,17.3,0,0,0,0.3,0.3,0.1,-0.3,-0.3,2021-22
256,Vicente Iborra,es ESP,MF,Villarreal,33,1988,11.5,0,8,2,25,0.7,0.17,0,0,15.6,0,0,0,0.9,0.9,0.12,-0.9,-0.9,2021-22
257,Oussama Idrissi,ma MAR,MFFW,Sevilla,25,1996,1.4,0,4,2,50,2.83,1.42,0,0,17.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2,2021-22
258,Oussama Idrissi,ma MAR,MF,Cádiz,25,1996,10,1,21,8,38.1,2.1,0.8,0.05,0.13,20.1,0,0,0,2,2,0.1,-1,-1,2021-22
259,Iglesias,es ESP,DF,Getafe,23,1998,8,0,5,0,0,0.63,0,0,,33.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1,2021-22
260,Borja Iglesias,es ESP,FW,Betis,28,1993,17.5,10,35,16,45.7,2,0.92,0.2,0.44,16.2,0,3,3,7.5,5.1,0.15,2.5,1.9,2021-22
261,Asier Illarramendi,es ESP,MF,Real Sociedad,31,1990,4.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
262,Nikita Iosifov,ru RUS,MF,Villarreal,20,2001,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
263,Alexander Isak,se SWE,FW,Real Sociedad,21,1999,23.8,6,71,33,46.5,2.99,1.39,0.06,0.12,15.7,3,2,2,11.2,9.6,0.14,-5.2,-5.6,2021-22
264,Isco,es ESP,MFFW,Real Madrid,29,1992,3.7,1,9,3,33.3,2.45,0.82,0.11,0.33,16.5,0,0,0,1,1,0.11,0,0,2021-22
265,Nicolas Jackson,sn SEN,FWMF,Villarreal,20,2001,1.8,0,5,1,20,2.73,0.55,0,0,11.6,0,0,0,0.7,0.7,0.14,-0.7,-0.7,2021-22
266,Jakub Jankto,cz CZE,DFMF,Getafe,25,1996,6.5,0,6,0,0,0.92,0,0,,21.9,0,0,0,0.4,0.4,0.06,-0.4,-0.4,2021-22
267,Adnan Januzaj,be BEL,FWMF,Real Sociedad,26,1995,18.1,3,40,13,32.5,2.22,0.72,0.03,0.08,23.1,9,2,2,4.5,2.9,0.07,-1.5,-1.9,2021-22
268,Jason,es ESP,MFFW,Alavés,27,1994,7.5,0,9,2,22.2,1.19,0.27,0,0,21.4,1,0,0,1,1,0.11,-1,-1,2021-22
269,Jason,es ESP,MFDF,Valencia,27,1994,0.8,0,2,0,0,2.4,0,0,,23.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2021-22
270,Luis Javier Suárez,co COL,FW,Granada,23,1997,31.6,8,85,25,29.4,2.69,0.79,0.09,0.32,17.1,1,0,1,11.4,10.7,0.13,-3.4,-2.7,2021-22
271,Álvaro Jiménez,es ESP,MFFW,Cádiz,26,1995,2.6,0,3,1,33.3,1.15,0.38,0,0,19.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,2021-22
272,Joaquín,es ESP,FWMF,Betis,40,1981,5.2,0,10,3,30,1.91,0.57,0,0,14.1,0,0,0,1.9,1.9,0.19,-1.9,-1.9,2021-22
273,Jofre,es ESP,MFDF,Espanyol,20,2001,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
274,Frenkie de Jong,nl NED,MF,Barcelona,24,1997,27.5,3,17,7,41.2,0.62,0.25,0.18,0.43,14.4,0,0,0,4.2,4.2,0.25,-1.2,-1.2,2021-22
275,Luuk de Jong,nl NED,FW,Barcelona,30,1990,7.3,6,24,10,41.7,3.3,1.38,0.25,0.6,10.5,0,0,0,4.3,4.3,0.18,1.7,1.7,2021-22
276,Joan Jordán,es ESP,MF,Sevilla,27,1994,27.9,0,16,1,6.3,0.57,0.04,0,0,21.5,1,0,0,1.1,1.1,0.07,-1.1,-1.1,2021-22
277,Josan,es ESP,DFMF,Elche,31,1989,13.5,2,12,5,41.7,0.89,0.37,0.17,0.4,14.9,0,0,0,1.2,1.2,0.1,0.8,0.8,2021-22
278,Willian José,br BRA,FW,Betis,29,1991,17.8,8,32,9,28.1,1.8,0.5,0.16,0.56,19.2,3,3,3,6.7,4.4,0.14,1.3,0.6,2021-22
279,Joselu,es ESP,FW,Alavés,31,1990,34.7,14,90,33,36.7,2.59,0.95,0.09,0.24,18.6,5,6,7,13.9,8.4,0.09,0.1,-0.4,2021-22
280,Josema,es ESP,DF,Elche,25,1996,2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
281,Luka Jović,rs SRB,FW,Real Madrid,23,1997,4.1,1,16,4,25,3.9,0.98,0.06,0.25,13.8,0,0,0,2.7,2.7,0.17,-1.7,-1.7,2021-22
282,Miguel Juan Llambrich,es ESP,DF,Espanyol,25,1996,0.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
283,José Juan Macías,mx MEX,FWMF,Getafe,21,1999,2.2,0,4,0,0,1.79,0,0,,19,0,0,0,0.2,0.2,0.04,-0.2,-0.2,2021-22
284,Juanmi,es ESP,FW,Betis,28,1993,23.7,16,55,30,54.5,2.32,1.27,0.29,0.53,14.2,0,0,0,11.3,11.3,0.21,4.7,4.7,2021-22
285,Lago Junior,ci CIV,FWMF,Mallorca,30,1990,2,0,6,1,16.7,3.05,0.51,0,0,16.6,0,0,0,0.6,0.6,0.1,-0.6,-0.6,2021-22
286,Vinicius Júnior,br BRA,FW,Real Madrid,21,2000,29.9,17,80,42,52.5,2.68,1.41,0.21,0.4,15.2,0,0,0,13.7,13.7,0.17,3.3,3.3,2021-22
287,Jutglà,es ESP,FW,Barcelona,22,1999,3.3,1,10,4,40,2.99,1.2,0.1,0.25,16.9,0,0,0,1.9,1.9,0.19,-0.9,-0.9,2021-22
288,Jens Jønsson,dk DEN,MF,Cádiz,28,1993,14.5,0,6,0,0,0.41,0,0,,13.7,0,0,0,0.5,0.5,0.09,-0.5,-0.5,2021-22
289,Lee Kangin,kr KOR,MFFW,Mallorca,20,2001,15.7,1,36,15,41.7,2.3,0.96,0.03,0.07,25.5,8,0,0,1.6,1.6,0.04,-0.6,-0.6,2021-22
290,Kike,es ESP,FW,Osasuna,31,1989,20.7,5,52,19,36.5,2.51,0.92,0.08,0.21,15.8,0,1,1,7.3,6.5,0.13,-2.3,-2.5,2021-22
291,Koba Koindredi,fr FRA,MF,Valencia,19,2001,2,0,1,0,0,0.5,0,0,,32.8,0,0,0,0,0,0.02,0,0,2021-22
292,Koke,es ESP,MF,Atlético Madrid,29,1992,27.9,1,12,6,50,0.43,0.22,0.08,0.17,26.2,0,0,0,1.1,1.1,0.1,-0.1,-0.1,2021-22
293,Luca Koleosho,ca CAN,FW,Espanyol,16,2004,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
294,Geoffrey Kondogbia,cf CTA,MFDF,Atlético Madrid,28,1993,20.9,1,15,1,6.7,0.72,0.05,0.07,1,25.4,0,0,0,0.6,0.6,0.04,0.4,0.4,2021-22
295,Jules Koundé,fr FRA,DF,Sevilla,22,1998,30.4,2,13,3,23.1,0.43,0.1,0.15,0.67,12.5,0,0,0,1.5,1.5,0.12,0.5,0.5,2021-22
296,Toni Kroos,de GER,MF,Real Madrid,31,1990,23.4,1,46,12,26.1,1.97,0.51,0.02,0.08,24,4,0,0,2.7,2.7,0.06,-1.7,-1.7,2021-22
297,Takefusa Kubo,jp JPN,FWMF,Mallorca,20,2001,17.8,1,48,8,16.7,2.69,0.45,0.02,0.13,20.6,2,0,0,3.2,3.2,0.07,-2.2,-2.2,2021-22
298,Víctor Laguardia,es ESP,DF,Alavés,31,1989,33.8,3,13,5,38.5,0.38,0.15,0.23,0.6,9.5,0,0,0,1.9,1.9,0.15,1.1,1.1,2021-22
299,Diego Lainez,mx MEX,FW,Betis,21,2000,1.6,0,1,1,100,0.64,0.64,0,0,18,0,0,0,0.1,0.1,0.1,-0.1,-0.1,2021-22
300,Érik Lamela,ar ARG,FWMF,Sevilla,29,1992,11.3,5,21,12,57.1,1.86,1.06,0.24,0.42,16.1,0,0,0,3,3,0.14,2,2,2021-22
301,Latasa,es ESP,FW,Real Madrid,20,2001,0.1,0,1,0,0,10,0,0,,9.3,0,0,0,0.1,0.1,0.1,-0.1,-0.1,2021-22
302,Toni Lato,es ESP,DF,Valencia,23,1997,6.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
303,Robin Le Normand,fr FRA,DF,Real Sociedad,24,1996,37,1,18,5,27.8,0.49,0.14,0.06,0.2,10.2,0,0,0,1.8,1.8,0.1,-0.8,-0.8,2021-22
304,Jeremías Ledesma,ar ARG,GK,Cádiz,28,1993,38,0,1,1,100,0.03,0.03,0,0,14.3,0,0,0,0,0,0.03,0,0,2021-22
305,Wu Lei,cn CHN,FWMF,Espanyol,29,1991,5.3,1,7,5,71.4,1.33,0.95,0.14,0.2,14.5,0,0,0,0.9,0.9,0.12,0.1,0.1,2021-22
306,Florian Lejeune,fr FRA,DF,Alavés,30,1991,30,0,22,2,9.1,0.73,0.07,0,0,20.9,6,0,0,1.7,1.7,0.08,-1.7,-1.7,2021-22
307,Iñigo Lekue,es ESP,DF,Athletic Club,28,1993,21.4,0,7,1,14.3,0.33,0.05,0,0,25.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,2021-22
